store,week,sales,holiday,temperature,fuel_price,cpi,unemployment
38,2011-06-17,356797.0,False,86.84,3.94,129.04,13.74
38,2011-06-24,354078.95,False,88.95,3.9,129.07,13.74
38,2011-07-01,387334.04,False,89.85,3.84,129.09,13.5
38,2011-07-08,399699.17,False,89.9,3.7,129.11,13.5
38,2011-07-15,367181.71,False,88.1,3.69,129.13,13.5
38,2011-07-22,365562.67,False,91.17,3.79,129.15,13.5
38,2011-07-29,355131.33,False,93.29,3.8,129.17,13.5
38,2011-08-05,437631.44,False,90.61,3.8,129.18,13.5
38,2011-08-12,387844.05,False,91.04,3.7,129.2,13.5
38,2011-08-19,362224.7,False,91.74,3.74,129.24,13.5
38,2011-08-26,365672.55,False,94.61,3.74,129.28,13.5
38,2011-09-02,416953.51,False,93.66,3.8,129.33,13.5
38,2011-09-09,397771.68,True,88.0,3.91,129.37,13.5
38,2011-09-16,408188.88,False,76.36,3.92,129.43,13.5
38,2011-09-23,394665.28,False,82.95,3.79,129.52,13.5
38,2011-09-30,366819.84,False,83.26,3.88,129.61,13.5
38,2011-10-07,449516.29,False,70.44,3.83,129.69,12.89
38,2011-10-14,400430.78,False,67.31,3.8,129.77,12.89
38,2011-10-21,402709.17,False,73.05,3.84,129.78,12.89
38,2011-10-28,378539.17,False,67.41,3.73,129.79,12.89
38,2011-11-04,436970.1,False,59.77,3.83,129.81,12.89
38,2011-11-11,411116.95,False,48.76,3.82,129.82,12.89
38,2011-11-18,392003.13,False,54.2,3.81,129.83,12.89
38,2011-11-25,393715.71,True,53.25,3.62,129.84,12.89
38,2011-12-02,411252.02,False,52.5,3.7,129.85,12.89
38,2011-12-09,435401.64,False,42.17,3.64,129.86,12.89
38,2011-12-16,404283.84,False,43.29,3.6,129.9,12.89
38,2011-12-23,419717.41,False,45.4,3.54,129.98,12.89
38,2011-12-30,342667.35,True,44.64,3.43,130.07,12.89
38,2012-01-06,478483.2,False,50.43,3.6,130.16,12.19
38,2012-01-13,423260.82,False,48.07,3.66,130.24,12.19
38,2012-01-20,405215.91,False,46.2,3.66,130.28,12.19
38,2012-01-27,412882.31,False,50.43,3.68,130.31,12.19
38,2012-02-03,457711.68,False,50.58,3.7,130.35,12.19
38,2012-02-10,469787.38,True,52.27,3.72,130.38,12.19
38,2012-02-17,415513.97,False,51.8,3.78,130.45,12.19
38,2012-02-24,409411.61,False,53.13,3.95,130.55,12.19
38,2012-03-02,471115.38,False,52.27,4.18,130.65,12.19
38,2012-03-09,452792.53,False,54.54,4.25,130.74,12.19
38,2012-03-16,428465.11,False,64.44,4.27,130.83,12.19
38,2012-03-23,412456.48,False,56.26,4.04,130.9,12.19
38,2012-03-30,408679.36,False,64.36,4.29,130.97,12.19
38,2012-04-06,499267.66,False,64.05,4.12,131.04,11.63
38,2012-04-13,435790.74,False,64.28,4.25,131.11,11.63
38,2012-04-20,401615.8,False,66.73,4.22,131.12,11.63
38,2012-04-27,419964.77,False,77.99,4.19,131.13,11.63
38,2012-05-04,491755.69,False,76.03,4.17,131.14,11.63
38,2012-05-11,429914.6,False,77.27,4.19,131.15,11.63
38,2012-05-18,412314.71,False,84.51,4.11,131.1,11.63
38,2012-05-25,422810.12,False,83.84,4.29,131.03,11.63
38,2012-06-01,435579.7,False,78.11,4.28,130.96,11.63
38,2012-06-08,448110.25,False,84.83,4.1,130.89,11.63
38,2012-06-15,430222.07,False,85.94,4.14,130.83,11.63
38,2012-06-22,405938.35,False,91.61,4.01,130.79,11.63
38,2012-06-29,404634.36,False,90.47,3.88,130.76,11.63
38,2012-07-06,471086.22,False,89.13,3.76,130.72,10.93
38,2012-07-13,416036.75,False,95.61,3.72,130.68,10.93
38,2012-07-20,441683.74,False,85.53,3.73,130.7,10.93
38,2012-07-27,407186.47,False,93.47,3.77,130.72,10.93
38,2012-08-03,469311.17,False,88.16,3.76,130.74,10.93
38,2012-08-10,436690.13,False,95.91,3.81,130.76,10.93
38,2012-08-17,411866.46,False,94.87,4.0,130.79,10.93
38,2012-08-24,397428.22,False,85.32,4.06,130.84,10.93
38,2012-08-31,424904.95,False,89.78,4.09,130.89,10.93
38,2012-09-07,490274.82,True,88.52,4.12,130.93,10.93
38,2012-09-14,430944.39,False,83.64,4.13,130.98,10.93
38,2012-09-21,409600.98,False,82.97,4.12,131.01,10.93
38,2012-09-28,398468.08,False,81.22,3.97,131.04,10.93
38,2012-10-05,458479.01,False,81.61,3.97,131.08,10.2
38,2012-10-12,437320.66,False,71.74,4.47,131.11,10.2
38,2012-10-19,428806.46,False,68.66,4.45,131.15,10.2
38,2012-10-26,417290.38,False,65.95,4.3,131.19,10.2
39,2010-02-05,1230596.8,False,44.3,2.57,209.85,8.55
39,2010-02-12,1266229.07,True,44.58,2.55,210.0,8.55
39,2010-02-19,1230591.97,False,43.96,2.51,210.05,8.55
39,2010-02-26,1168582.02,False,49.79,2.56,210.08,8.55
39,2010-03-05,1266254.21,False,50.93,2.62,210.11,8.55
39,2010-03-12,1244391.83,False,61.88,2.67,210.14,8.55
39,2010-03-19,1301590.13,False,58.62,2.72,209.98,8.55
39,2010-03-26,1235094.66,False,54.83,2.73,209.79,8.55
39,2010-04-02,1463942.62,False,63.31,2.72,209.59,8.46
39,2010-04-09,1327035.27,False,68.15,2.77,209.4,8.46
39,2010-04-16,1242874.98,False,66.33,2.81,209.27,8.46
39,2010-04-23,1280231.85,False,67.64,2.8,209.22,8.46
39,2010-04-30,1263836.59,False,70.03,2.78,209.17,8.46
39,2010-05-07,1355704.21,False,74.86,2.84,209.12,8.46
39,2010-05-14,1226997.7,False,77.49,2.85,209.12,8.46
39,2010-05-21,1350673.98,False,76.67,2.83,209.39,8.46
39,2010-05-28,1365541.59,False,80.22,2.76,209.67,8.46
39,2010-06-04,1512207.95,False,79.83,2.7,209.94,8.46
39,2010-06-11,1371405.33,False,81.78,2.67,210.21,8.46
39,2010-06-18,1368312.45,False,83.96,2.64,210.21,8.46
39,2010-06-25,1280414.8,False,83.24,2.65,210.1,8.46
39,2010-07-02,1352547.7,False,81.35,2.67,209.98,8.36
39,2010-07-09,1330473.47,False,81.1,2.64,209.87,8.36
39,2010-07-16,1339811.68,False,83.86,2.62,209.86,8.36
39,2010-07-23,1314651.83,False,82.2,2.61,210.0,8.36
39,2010-07-30,1308222.24,False,80.99,2.64,210.13,8.36
39,2010-08-06,1409989.67,False,84.92,2.63,210.26,8.36
39,2010-08-13,1371465.66,False,85.66,2.69,210.39,8.36
39,2010-08-20,1471816.52,False,85.73,2.66,210.36,8.36
39,2010-08-27,1417515.93,False,84.31,2.62,210.33,8.36
39,2010-09-03,1345167.61,False,82.13,2.58,210.3,8.36
39,2010-09-10,1279666.47,True,79.94,2.56,210.26,8.36
39,2010-09-17,1252915.43,False,81.83,2.58,210.29,8.36
39,2010-09-24,1199449.54,False,78.5,2.62,210.37,8.36
39,2010-10-01,1219583.91,False,72.74,2.6,210.44,8.48
39,2010-10-08,1286598.59,False,64.8,2.63,210.51,8.48
39,2010-10-15,1238742.0,False,69.96,2.72,210.58,8.48
39,2010-10-22,1261109.01,False,71.73,2.72,210.63,8.48
39,2010-10-29,1294769.08,False,75.14,2.72,210.67,8.48
39,2010-11-05,1293707.19,False,61.62,2.69,210.72,8.48
39,2010-11-12,1291398.71,False,62.21,2.73,210.77,8.48
39,2010-11-19,1370659.54,False,55.5,2.77,210.65,8.48
39,2010-11-26,2149355.2,True,67.75,2.74,210.52,8.48
39,2010-12-03,1431910.98,False,53.55,2.71,210.38,8.48
39,2010-12-10,1630564.48,False,50.81,2.84,210.24,8.48
39,2010-12-17,1842172.46,False,55.31,2.87,210.18,8.48
39,2010-12-24,2495489.25,False,58.86,2.89,210.18,8.48
39,2010-12-31,1230012.16,True,52.45,2.94,210.18,8.48
39,2011-01-07,1224475.12,False,52.74,2.98,210.18,8.4
39,2011-01-14,1193199.39,False,41.74,2.98,210.24,8.4
39,2011-01-21,1243370.74,False,50.25,3.02,210.6,8.4
39,2011-01-28,1158698.44,False,47.94,3.01,210.97,8.4
39,2011-02-04,1343773.94,False,45.96,2.99,211.33,8.4
39,2011-02-11,1227893.89,True,40.34,3.02,211.7,8.4
39,2011-02-18,1335233.74,False,58.2,3.04,212.01,8.4
39,2011-02-25,1240921.19,False,67.77,3.06,212.29,8.4
39,2011-03-04,1316385.43,False,63.56,3.29,212.58,8.4
39,2011-03-11,1283716.81,False,58.35,3.46,212.86,8.4
39,2011-03-18,1348410.05,False,65.28,3.49,213.11,8.4
39,2011-03-25,1284334.79,False,71.17,3.47,213.34,8.4
39,2011-04-01,1316849.36,False,66.57,3.52,213.58,8.3
39,2011-04-08,1350646.16,False,69.45,3.62,213.81,8.3
39,2011-04-15,1348031.55,False,73.19,3.74,214.03,8.3
39,2011-04-22,1563140.85,False,74.98,3.81,214.19,8.3
39,2011-04-29,1379651.87,False,76.47,3.81,214.36,8.3
39,2011-05-06,1370920.87,False,68.75,3.91,214.52,8.3
39,2011-05-13,1325022.77,False,77.39,3.9,214.69,8.3
39,2011-05-20,1373907.21,False,73.31,3.91,214.47,8.3
39,2011-05-27,1406124.14,False,82.1,3.79,214.24,8.3
39,2011-06-03,1541745.59,False,83.59,3.7,214.02,8.3
39,2011-06-10,1442092.08,False,82.75,3.65,213.79,8.3
39,2011-06-17,1451392.67,False,85.21,3.64,213.75,8.3
39,2011-06-24,1363167.95,False,84.06,3.59,213.84,8.3
39,2011-07-01,1429829.36,False,84.93,3.52,213.93,8.18
39,2011-07-08,1414564.53,False,84.33,3.48,214.02,8.18
39,2011-07-15,1380257.12,False,85.96,3.58,214.11,8.18
39,2011-07-22,1416005.59,False,84.6,3.65,214.17,8.18
39,2011-07-29,1426418.53,False,86.24,3.68,214.23,8.18
39,2011-08-05,1518790.89,False,87.73,3.68,214.3,8.18
39,2011-08-12,1514055.97,False,88.27,3.64,214.36,8.18
39,2011-08-19,1629066.9,False,87.93,3.55,214.42,8.18
39,2011-08-26,1573898.63,False,86.49,3.52,214.49,8.18
39,2011-09-02,1465089.85,False,88.65,3.53,214.55,8.18
39,2011-09-09,1429345.86,True,79.15,3.55,214.62,8.18
39,2011-09-16,1372500.63,False,83.11,3.53,214.79,8.18
39,2011-09-23,1338657.95,False,78.75,3.47,215.12,8.18
39,2011-09-30,1311775.83,False,81.51,3.36,215.45,8.18
39,2011-10-07,1443884.39,False,71.68,3.28,215.78,7.72
39,2011-10-14,1384721.84,False,73.79,3.27,216.09,7.72
39,2011-10-21,1465283.29,False,67.65,3.35,216.25,7.72
39,2011-10-28,1472663.1,False,71.05,3.37,216.41,7.72
39,2011-11-04,1553629.59,False,58.04,3.33,216.56,7.72
39,2011-11-11,1456957.38,False,63.11,3.3,216.72,7.72
39,2011-11-18,1510397.27,False,66.09,3.31,216.94,7.72
39,2011-11-25,2338832.4,True,66.36,3.24,217.18,7.72
39,2011-12-02,1632894.58,False,53.14,3.17,217.42,7.72
39,2011-12-09,1781528.77,False,49.36,3.16,217.66,7.72
39,2011-12-16,1991824.05,False,58.58,3.16,217.88,7.72
39,2011-12-23,2554482.84,False,54.62,3.11,218.05,7.72
39,2011-12-30,1537139.56,True,47.6,3.13,218.23,7.72
39,2012-01-06,1478537.93,False,55.83,3.16,218.41,7.24
39,2012-01-13,1369125.37,False,54.66,3.26,218.58,7.24
39,2012-01-20,1394841.03,False,58.04,3.27,218.68,7.24
39,2012-01-27,1320301.61,False,60.65,3.29,218.77,7.24
39,2012-02-03,1396150.15,False,60.69,3.36,218.86,7.24
39,2012-02-10,1442988.44,True,52.89,3.41,218.96,7.24
39,2012-02-17,1511041.69,False,52.75,3.51,219.11,7.24
39,2012-02-24,1412065.04,False,61.1,3.56,219.32,7.24
39,2012-03-02,1453047.02,False,64.05,3.63,219.53,7.24
39,2012-03-09,1470764.35,False,61.64,3.67,219.74,7.24
39,2012-03-16,1522421.07,False,65.81,3.73,219.9,7.24
39,2012-03-23,1469593.37,False,67.91,3.79,219.97,7.24
39,2012-03-30,1499727.02,False,69.11,3.84,220.05,7.24
39,2012-04-06,1764847.94,False,73.49,3.89,220.12,6.99
39,2012-04-13,1580732.73,False,71.59,3.89,220.2,6.99
39,2012-04-20,1433391.04,False,70.04,3.88,220.25,6.99
39,2012-04-27,1456997.2,False,69.11,3.81,220.3,6.99
39,2012-05-04,1512227.34,False,77.15,3.75,220.35,6.99
39,2012-05-11,1470792.41,False,75.52,3.69,220.41,6.99
39,2012-05-18,1522978.54,False,72.36,3.63,220.43,6.99
39,2012-05-25,1596036.66,False,78.31,3.56,220.43,6.99
39,2012-06-01,1640476.77,False,80.33,3.5,220.43,6.99
39,2012-06-08,1623442.24,False,81.12,3.45,220.44,6.99
39,2012-06-15,1587499.82,False,81.33,3.39,220.45,6.99
39,2012-06-22,1532316.79,False,79.84,3.35,220.49,6.99
39,2012-06-29,1492388.98,False,85.72,3.29,220.53,6.99
39,2012-07-06,1659221.99,False,81.05,3.23,220.57,6.62
39,2012-07-13,1471261.76,False,78.16,3.26,220.61,6.62
39,2012-07-20,1582168.27,False,80.32,3.31,220.61,6.62
39,2012-07-27,1487797.54,False,82.89,3.41,220.62,6.62
39,2012-08-03,1608277.74,False,84.05,3.42,220.63,6.62
39,2012-08-10,1641867.92,False,83.47,3.49,220.64,6.62
39,2012-08-17,1720221.91,False,84.72,3.57,220.72,6.62
39,2012-08-24,1724669.75,False,80.49,3.62,220.85,6.62
39,2012-08-31,1710923.94,False,83.72,3.64,220.99,6.62
39,2012-09-07,1609811.75,True,83.71,3.73,221.12,6.62
39,2012-09-14,1447614.08,False,76.71,3.72,221.26,6.62
39,2012-09-21,1555672.51,False,73.58,3.72,221.46,6.62
39,2012-09-28,1495607.07,False,78.04,3.67,221.66,6.62
39,2012-10-05,1574408.67,False,72.05,3.62,221.85,6.23
39,2012-10-12,1494417.07,False,69.88,3.6,222.05,6.23
39,2012-10-19,1577486.33,False,71.45,3.59,222.1,6.23
39,2012-10-26,1569502.0,False,72.9,3.51,222.11,6.23
40,2010-02-05,1001943.8,False,14.48,2.79,131.53,5.89
40,2010-02-12,955338.29,True,20.84,2.77,131.59,5.89
40,2010-02-19,916289.2,False,27.84,2.75,131.64,5.89
40,2010-02-26,863917.41,False,33.32,2.75,131.69,5.89
40,2010-03-05,990152.28,False,34.78,2.77,131.74,5.89
40,2010-03-12,899352.4,False,35.1,2.8,131.78,5.89
40,2010-03-19,894865.3,False,40.54,2.83,131.82,5.89
40,2010-03-26,873354.58,False,39.51,2.83,131.86,5.89
40,2010-04-02,1041202.13,False,41.39,2.83,131.9,5.44
40,2010-04-09,919839.19,False,54.31,2.85,131.94,5.44
40,2010-04-16,882636.96,False,43.3,2.88,131.98,5.44
40,2010-04-23,844958.49,False,45.85,2.9,132.02,5.44
40,2010-04-30,816838.31,False,46.5,2.94,132.06,5.44
40,2010-05-07,1009797.06,False,60.05,2.98,132.11,5.44
40,2010-05-14,907262.47,False,45.5,2.98,132.15,5.44
40,2010-05-21,885613.91,False,56.75,2.96,132.22,5.44
40,2010-05-28,1008483.07,False,67.88,2.91,132.29,5.44
40,2010-06-04,1052429.03,False,65.7,2.86,132.36,5.44
40,2010-06-11,1007574.67,False,59.42,2.83,132.44,5.44
40,2010-06-18,973105.3,False,60.97,2.8,132.47,5.44
40,2010-06-25,940405.03,False,69.72,2.81,132.5,5.44
40,2010-07-02,1087578.78,False,65.47,2.82,132.52,5.33
40,2010-07-09,1058250.91,False,76.67,2.81,132.55,5.33
40,2010-07-16,959229.09,False,74.25,2.8,132.57,5.33
40,2010-07-23,922341.82,False,71.79,2.78,132.58,5.33
40,2010-07-30,953393.02,False,71.35,2.79,132.6,5.33
40,2010-08-06,1057295.87,False,69.16,2.79,132.61,5.33
40,2010-08-13,924011.76,False,67.47,2.81,132.63,5.33
40,2010-08-20,932397.0,False,67.05,2.8,132.66,5.33
40,2010-08-27,922328.02,False,62.57,2.77,132.69,5.33
40,2010-09-03,976453.34,False,70.66,2.74,132.72,5.33
40,2010-09-10,967310.82,True,62.75,2.72,132.76,5.33
40,2010-09-17,855046.95,False,55.34,2.72,132.77,5.33
40,2010-09-24,844373.31,False,55.63,2.72,132.76,5.33
40,2010-10-01,891152.33,False,62.01,2.72,132.76,5.29
40,2010-10-08,972405.38,False,52.02,2.78,132.75,5.29
40,2010-10-15,917883.17,False,44.56,2.88,132.76,5.29
40,2010-10-22,882180.91,False,41.25,2.92,132.82,5.29
40,2010-10-29,875038.84,False,47.1,2.94,132.87,5.29
40,2010-11-05,968270.66,False,36.45,2.94,132.92,5.29
40,2010-11-12,935481.32,False,38.5,2.96,132.98,5.29
40,2010-11-19,852452.93,False,40.52,3.03,132.92,5.29
40,2010-11-26,1166142.85,True,32.94,3.07,132.84,5.29
40,2010-12-03,1000582.06,False,33.6,3.06,132.76,5.29
40,2010-12-10,1111215.72,False,21.64,3.13,132.68,5.29
40,2010-12-17,1179036.3,False,23.01,3.14,132.68,5.29
40,2010-12-24,1648829.18,False,24.18,3.15,132.75,5.29
40,2010-12-31,811318.3,True,19.29,3.18,132.82,5.29
40,2011-01-07,894280.19,False,24.05,3.19,132.88,5.11
40,2011-01-14,771315.62,False,18.55,3.22,132.95,5.11
40,2011-01-21,764014.75,False,14.64,3.23,133.03,5.11
40,2011-01-28,775910.43,False,9.51,3.24,133.11,5.11
40,2011-02-04,904261.65,False,13.29,3.24,133.18,5.11
40,2011-02-11,931939.52,True,16.87,3.26,133.26,5.11
40,2011-02-18,968694.45,False,21.82,3.26,133.37,5.11
40,2011-02-25,888869.27,False,16.5,3.28,133.49,5.11
40,2011-03-04,977070.62,False,18.49,3.44,133.61,5.11
40,2011-03-11,860255.58,False,30.53,3.6,133.74,5.11
40,2011-03-18,871024.26,False,35.76,3.63,133.85,5.11
40,2011-03-25,834621.39,False,28.89,3.62,133.96,5.11
40,2011-04-01,841889.08,False,28.6,3.64,134.07,4.78
40,2011-04-08,947753.32,False,34.77,3.72,134.18,4.78
40,2011-04-15,874446.32,False,43.69,3.82,134.28,4.78
40,2011-04-22,965056.4,False,39.32,3.92,134.36,4.78
40,2011-04-29,847246.5,False,52.68,3.99,134.44,4.78
40,2011-05-06,1016752.55,False,50.81,4.08,134.51,4.78
40,2011-05-13,903864.02,False,54.09,4.1,134.59,4.78
40,2011-05-20,907110.83,False,56.38,4.1,134.68,4.78
40,2011-05-27,972373.81,False,63.11,4.03,134.77,4.78
40,2011-06-03,1075687.74,False,66.16,3.97,134.86,4.78
40,2011-06-10,984336.04,False,64.19,3.92,134.94,4.78
40,2011-06-17,971422.67,False,59.16,3.87,135.08,4.78
40,2011-06-24,977103.64,False,62.59,3.85,135.27,4.78
40,2011-07-01,1048866.3,False,65.25,3.82,135.45,4.58
40,2011-07-08,1107366.06,False,67.86,3.78,135.63,4.58
40,2011-07-15,953252.14,False,68.9,3.83,135.78,4.58
40,2011-07-22,980642.1,False,73.34,3.88,135.87,4.58
40,2011-07-29,929096.9,False,67.45,3.9,135.96,4.58
40,2011-08-05,1063818.2,False,68.1,3.9,136.05,4.58
40,2011-08-12,955506.95,False,68.3,3.88,136.14,4.58
40,2011-08-19,943237.12,False,64.05,3.82,136.18,4.58
40,2011-08-26,969611.3,False,65.01,3.8,136.21,4.58
40,2011-09-02,957298.26,False,63.79,3.78,136.24,4.58
40,2011-09-09,1021391.99,True,64.83,3.81,136.27,4.58
40,2011-09-16,890661.79,False,58.28,3.81,136.31,4.58
40,2011-09-23,876583.98,False,54.09,3.76,136.37,4.58
40,2011-09-30,912857.1,False,63.45,3.68,136.42,4.58
40,2011-10-07,1070389.98,False,50.21,3.63,136.47,4.42
40,2011-10-14,936751.68,False,53.9,3.58,136.52,4.42
40,2011-10-21,942319.65,False,51.61,3.62,136.5,4.42
40,2011-10-28,941675.95,False,42.09,3.6,136.49,4.42
40,2011-11-04,1011321.18,False,35.4,3.59,136.48,4.42
40,2011-11-11,1037687.07,False,40.75,3.57,136.46,4.42
40,2011-11-18,905399.99,False,41.85,3.57,136.47,4.42
40,2011-11-25,1230011.95,True,32.76,3.54,136.48,4.42
40,2011-12-02,1059676.62,False,38.51,3.5,136.49,4.42
40,2011-12-09,1158708.98,False,34.48,3.47,136.5,4.42
40,2011-12-16,1198670.19,False,29.53,3.44,136.53,4.42
40,2011-12-23,1601585.7,False,24.46,3.41,136.59,4.42
40,2011-12-30,908853.15,True,18.75,3.4,136.64,4.42
40,2012-01-06,954576.86,False,23.29,3.44,136.7,4.26
40,2012-01-13,780607.52,False,25.9,3.52,136.75,4.26
40,2012-01-20,811365.42,False,14.02,3.54,136.86,4.26
40,2012-01-27,770157.29,False,22.91,3.57,136.96,4.26
40,2012-02-03,979552.34,False,27.86,3.63,137.06,4.26
40,2012-02-10,999785.48,True,23.92,3.66,137.17,4.26
40,2012-02-17,975500.87,False,25.56,3.7,137.26,4.26
40,2012-02-24,919301.81,False,29.88,3.75,137.34,4.26
40,2012-03-02,927732.02,False,23.79,3.83,137.42,4.26
40,2012-03-09,954233.87,False,30.58,3.88,137.51,4.26
40,2012-03-16,891154.18,False,37.13,3.87,137.58,4.26
40,2012-03-23,844490.86,False,52.27,3.89,137.66,4.26
40,2012-03-30,871945.64,False,36.25,3.92,137.73,4.26
40,2012-04-06,1132064.23,False,36.54,3.96,137.8,4.12
40,2012-04-13,857811.17,False,40.65,4.03,137.87,4.12
40,2012-04-20,896979.93,False,55.3,4.05,137.92,4.12
40,2012-04-27,875372.91,False,47.51,4.02,137.98,4.12
40,2012-05-04,993311.59,False,44.47,3.99,138.03,4.12
40,2012-05-11,967729.35,False,52.06,3.95,138.09,4.12
40,2012-05-18,896295.41,False,57.59,3.9,138.11,4.12
40,2012-05-25,991054.49,False,65.25,3.85,138.11,4.12
40,2012-06-01,1037464.27,False,64.75,3.8,138.11,4.12
40,2012-06-08,1079386.88,False,55.78,3.75,138.12,4.12
40,2012-06-15,977950.28,False,63.39,3.68,138.13,4.12
40,2012-06-22,1033552.18,False,69.32,3.63,138.16,4.12
40,2012-06-29,988764.84,False,64.42,3.58,138.2,4.12
40,2012-07-06,1182901.56,False,69.08,3.54,138.23,4.16
40,2012-07-13,979848.71,False,67.48,3.56,138.26,4.16
40,2012-07-20,968502.38,False,70.45,3.61,138.23,4.16
40,2012-07-27,954396.85,False,67.88,3.7,138.2,4.16
40,2012-08-03,1068346.76,False,70.15,3.7,138.17,4.16
40,2012-08-10,1007906.43,False,70.09,3.77,138.14,4.16
40,2012-08-17,969387.48,False,69.41,3.84,138.19,4.16
40,2012-08-24,945318.47,False,63.91,3.87,138.28,4.16
40,2012-08-31,987264.67,False,66.11,3.88,138.38,4.16
40,2012-09-07,1088248.4,True,65.06,3.92,138.47,4.16
40,2012-09-14,901709.82,False,59.38,3.99,138.57,4.16
40,2012-09-21,899768.4,False,54.12,4.06,138.65,4.16
40,2012-09-28,919595.44,False,50.98,4.02,138.74,4.16
40,2012-10-05,1069112.0,False,57.21,4.03,138.83,4.14
40,2012-10-12,982523.26,False,47.35,4.03,138.91,4.14
40,2012-10-19,918170.5,False,46.33,4.0,138.83,4.14
40,2012-10-26,921264.52,False,49.65,3.92,138.73,4.14
41,2010-02-05,1086533.18,False,30.27,2.58,189.38,7.54
41,2010-02-12,1075656.34,True,23.04,2.57,189.46,7.54
41,2010-02-19,1052034.74,False,24.13,2.55,189.53,7.54
41,2010-02-26,991941.73,False,21.84,2.59,189.6,7.54
41,2010-03-05,1063557.49,False,32.49,2.62,189.67,7.54
41,2010-03-12,1023997.71,False,33.4,2.68,189.74,7.54
41,2010-03-19,1006597.69,False,36.7,2.69,189.73,7.54
41,2010-03-26,1015196.46,False,32.3,2.72,189.72,7.54
41,2010-04-02,1168826.39,False,41.31,2.72,189.7,7.36
41,2010-04-09,1082158.21,False,37.3,2.75,189.69,7.36
41,2010-04-16,1043388.79,False,46.79,2.76,189.66,7.36
41,2010-04-23,1067340.74,False,45.29,2.78,189.62,7.36
41,2010-04-30,1063960.11,False,40.2,2.77,189.58,7.36
41,2010-05-07,1175738.22,False,41.5,2.77,189.53,7.36
41,2010-05-14,1116439.02,False,40.23,2.79,189.49,7.36
41,2010-05-21,1163234.33,False,50.59,2.78,189.47,7.36
41,2010-05-28,1246654.24,False,56.97,2.74,189.45,7.36
41,2010-06-04,1305068.1,False,60.13,2.7,189.42,7.36
41,2010-06-11,1217199.39,False,63.36,2.68,189.4,7.36
41,2010-06-18,1202963.06,False,54.9,2.67,189.42,7.36
41,2010-06-25,1174209.52,False,66.0,2.72,189.45,7.36
41,2010-07-02,1273279.79,False,69.39,2.73,189.49,7.34
41,2010-07-09,1176079.59,False,60.93,2.71,189.52,7.34
41,2010-07-16,1179788.38,False,69.06,2.7,189.61,7.34
41,2010-07-23,1192213.87,False,70.77,2.69,189.77,7.34
41,2010-07-30,1211136.63,False,70.07,2.69,189.94,7.34
41,2010-08-06,1338132.72,False,69.21,2.69,190.1,7.34
41,2010-08-13,1285976.53,False,70.24,2.72,190.26,7.34
41,2010-08-20,1353838.39,False,66.19,2.73,190.29,7.34
41,2010-08-27,1173131.63,False,70.59,2.73,190.33,7.34
41,2010-09-03,1223355.5,False,64.13,2.77,190.36,7.34
41,2010-09-10,1172672.27,True,63.3,2.78,190.4,7.34
41,2010-09-17,1111170.91,False,62.4,2.8,190.47,7.34
41,2010-09-24,1110941.78,False,60.11,2.79,190.57,7.34
41,2010-10-01,1109216.35,False,62.67,2.76,190.67,7.51
41,2010-10-08,1162042.24,False,57.1,2.74,190.78,7.51
41,2010-10-15,1133913.33,False,49.91,2.76,190.86,7.51
41,2010-10-22,1156003.7,False,48.09,2.76,190.91,7.51
41,2010-10-29,1144854.56,False,42.16,2.75,190.95,7.51
41,2010-11-05,1163878.49,False,46.74,2.73,191.0,7.51
41,2010-11-12,1175326.23,False,38.99,2.74,191.04,7.51
41,2010-11-19,1172155.28,False,31.34,2.76,191.03,7.51
41,2010-11-26,1866681.57,True,25.3,2.74,191.01,7.51
41,2010-12-03,1220115.75,False,33.0,2.71,190.99,7.51
41,2010-12-10,1434908.13,False,33.9,2.73,190.97,7.51
41,2010-12-17,1627904.68,False,31.51,2.78,191.03,7.51
41,2010-12-24,2225016.73,False,29.81,2.78,191.14,7.51
41,2010-12-31,1001790.16,True,25.19,2.83,191.26,7.51
41,2011-01-07,1153596.53,False,23.76,2.88,191.37,7.24
41,2011-01-14,1052609.16,False,22.44,2.91,191.48,7.24
41,2011-01-21,1088025.8,False,32.7,2.97,191.57,7.24
41,2011-01-28,1026439.93,False,32.23,3.01,191.67,7.24
41,2011-02-04,1179420.5,False,14.56,3.01,191.76,7.24
41,2011-02-11,1150003.36,True,16.81,3.04,191.86,7.24
41,2011-02-18,1203399.64,False,39.39,3.05,191.92,7.24
41,2011-02-25,1099714.93,False,26.1,3.1,191.96,7.24
41,2011-03-04,1229257.7,False,34.99,3.23,192.01,7.24
41,2011-03-11,1159089.6,False,31.6,3.37,192.06,7.24
41,2011-03-18,1115504.26,False,40.19,3.41,192.12,7.24
41,2011-03-25,1140578.16,False,41.11,3.41,192.2,7.24
41,2011-04-01,1179125.48,False,38.16,3.46,192.27,6.93
41,2011-04-08,1206252.12,False,42.87,3.53,192.34,6.93
41,2011-04-15,1192982.07,False,39.94,3.61,192.42,6.93
41,2011-04-22,1304481.75,False,42.86,3.64,192.52,6.93
41,2011-04-29,1178841.05,False,39.81,3.66,192.62,6.93
41,2011-05-06,1244956.91,False,41.2,3.74,192.73,6.93
41,2011-05-13,1270025.74,False,50.29,3.77,192.83,6.93
41,2011-05-20,1244542.33,False,41.11,3.83,192.83,6.93
41,2011-05-27,1278304.33,False,50.56,3.8,192.84,6.93
41,2011-06-03,1297584.95,False,54.81,3.76,192.84,6.93
